file,line,col,word,code,rule,decision,context
troubleshooting/vplc-stuck-stopped.md,94,42,Orchestrator,O-ENTITY,R05,changes,- **Check the parent orchestrator** → **[Orchestrator not connecting](orchestrator-not-connecting)**.
troubleshooting/vplc-stuck-stopped.md,94,71,orchestrator,O-PATH,R02,changes,- **Check the parent orchestrator** → **[Orchestrator not connecting](orchestrator-not-connecting)**.
troubleshooting/vplc-stuck-stopped.md,96,18,device,D-VPLC,R18,changes,- **Recreate the device** → **[Creating a vPLC](../platform/vplcs/creating-a-vplc)**.
exploration/DOCUMENTATION-PLAN-EDITOR.md,4,176,orchestrator,X-HIST,R00,stays,"URCE-INVENTORY.md](./EDITOR-SOURCE-INVENTORY.md), online vPLC `01` on orchestrator `SLM-RP4`."
exploration/DOCUMENTATION-PLAN-EDITOR.md,32,57,Orchestrator,X-HIST,R00,stays,- **Connecting to Runtimes** — current docs predate the Orchestrators screen. Now it's: click an Orchestrator → expand → click a vPLC → lo
exploration/DOCUMENTATION-PLAN-EDITOR.md,32,98,Orchestrator,X-HIST,R00,stays,* — current docs predate the Orchestrators screen. Now it's: click an Orchestrator → expand → click a vPLC → login.
exploration/DOCUMENTATION-PLAN-EDITOR.md,36,12,Device,X-HIST,R00,stays,"- **Remote Devices** (Modbus master, EtherCAT master). No current section."
exploration/DOCUMENTATION-PLAN-EDITOR.md,52,88,Orchestrator,X-HIST,R00,stays,a vPLC* (replaces Installation + Connecting to Runtimes; new flow via Orchestrators)
exploration/DOCUMENTATION-PLAN-EDITOR.md,57,84,Device,X-HIST,R00,stays,ee* (Functions / Function Blocks / Programs / Data Types / Resource / Device / Servers; tree-header `+` popover)
exploration/DOCUMENTATION-PLAN-EDITOR.md,114,19,device,X-HIST,R00,stays,"- Modbus remote device (master) — I/O groups, function codes, TCP vs RTU transport"
exploration/DOCUMENTATION-PLAN-EDITOR.md,123,57,Orchestrator,X-HIST,R00,stays,- *Deployment to a vPLC* (runtime targets connected via Orchestrators)
exploration/DOCUMENTATION-PLAN-EDITOR.md,169,22,device,X-HIST,R00,stays,| 24 | Modbus remote device — I/O Groups | Tabbed table |
exploration/DOCUMENTATION-PLAN-EDITOR.md,183,29,Device,X-HIST,R00,stays,| 38 | EtherCAT — per-slave Devices tab | Tab |
exploration/DOCUMENTATION-PLAN-EDITOR.md,195,8,Orchestrator,X-HIST,R00,stays,| 50 | Orchestrators screen — SLM-RP4 expanded showing vPLC 01 | Editor area |
exploration/DOCUMENTATION-PLAN-EDITOR.md,221,87,Device,X-HIST,R00,stays,"pages** (Library Manager, Search, AI Engineer, Source Control, Remote Devices, Diagram authoring)."
exploration/DOCUMENTATION-PLAN.md,3,126,orchestrator,X-HIST,R00,stays,"ylogic.com` on 2026-05-21 plus cross-reference with `autonomy-edge`, `orchestrator-agent`, `openplc-web`, and `openplc-runtime` source. The current docs"
exploration/DOCUMENTATION-PLAN.md,13,297,orchestrator,X-HIST,R00,stays,s your own slug; the dashboard's left sidebar shows your projects and orchestrators *for the slug you are on*.
exploration/DOCUMENTATION-PLAN.md,15,175,device,X-HIST,R00,stays,"commits, a file tree (`programs/`, `functions/`, `function-blocks/`, `devices/`, `project.json`), and an ""Open in editor"" button. Created via a 3-"
exploration/DOCUMENTATION-PLAN.md,17,6,Orchestrator,X-HIST,R00,stays,3. **Orchestrators + vPLCs (Devices)** — an Orchestrator is the cloud-side representati
exploration/DOCUMENTATION-PLAN.md,17,29,Device,X-HIST,R00,stays,3. **Orchestrators + vPLCs (Devices)** — an Orchestrator is the cloud-side representation of an `orchest
exploration/DOCUMENTATION-PLAN.md,17,45,Orchestrator,X-HIST,R00,stays,3. **Orchestrators + vPLCs (Devices)** — an Orchestrator is the cloud-side representation of an `orchestrator-agent` daemon on
exploration/DOCUMENTATION-PLAN.md,17,98,orchestrator,X-HIST,R00,stays,"(Devices)** — an Orchestrator is the cloud-side representation of an `orchestrator-agent` daemon on a Linux edge device, installed via `curl https://get"
exploration/DOCUMENTATION-PLAN.md,17,141,device,X-HIST,R00,stays,"side representation of an `orchestrator-agent` daemon on a Linux edge device, installed via `curl https://getedge.me | bash`. Each orchestrator ca"
exploration/DOCUMENTATION-PLAN.md,17,202,orchestrator,X-HIST,R00,stays,"nux edge device, installed via `curl https://getedge.me | bash`. Each orchestrator can host multiple vPLCs (OpenPLC runtime containers). Orchestrators h"
exploration/DOCUMENTATION-PLAN.md,17,269,Orchestrator,X-HIST,R00,stays,"ch orchestrator can host multiple vPLCs (OpenPLC runtime containers). Orchestrators have an Inactive/Active state, CPU/Memory/Uptime stats, and a Device"
exploration/DOCUMENTATION-PLAN.md,17,345,Device,X-HIST,R00,stays,"trators have an Inactive/Active state, CPU/Memory/Uptime stats, and a Devices tab listing vPLCs. Each vPLC has its own detail page with network in"
exploration/DOCUMENTATION-PLAN.md,23,61,orchestrator,X-HIST,R00,stays,"Plan limits are enforced at the UI: free Community plan = 1 orchestrator, 2 devices, 0 private projects (existing private projects are grandfa"
exploration/DOCUMENTATION-PLAN.md,23,77,device,X-HIST,R00,stays,"imits are enforced at the UI: free Community plan = 1 orchestrator, 2 devices, 0 private projects (existing private projects are grandfathered). P"
exploration/DOCUMENTATION-PLAN.md,54,9,orchestrator,X-HIST,R00,stays,│   ├── orchestrators/
exploration/DOCUMENTATION-PLAN.md,55,55,orchestrator,X-HIST,R00,stays,"│   │   ├── overview.md                     # What an orchestrator is, why"
exploration/DOCUMENTATION-PLAN.md,57,13,orchestrator,X-HIST,R00,stays,"│   │   ├── orchestrators-list.md           # List card view, CPU/MEM/UPTIME"
exploration/DOCUMENTATION-PLAN.md,58,13,orchestrator,X-HIST,R00,stays,│   │   ├── orchestrator-detail.md          # Devices tab + Orchestrator tab (charts)
exploration/DOCUMENTATION-PLAN.md,58,47,Device,X-HIST,R00,stays,│   │   ├── orchestrator-detail.md          # Devices tab + Orchestrator tab (charts)
exploration/DOCUMENTATION-PLAN.md,58,61,Orchestrator,X-HIST,R00,stays,│   │   ├── orchestrator-detail.md          # Devices tab + Orchestrator tab (charts)
exploration/DOCUMENTATION-PLAN.md,59,22,orchestrator,X-HIST,R00,stays,"│   │   ├── managing-orchestrators.md       # Rename, delete, three-dot menu"
exploration/DOCUMENTATION-PLAN.md,63,51,Device,X-HIST,R00,stays,"│   │   ├── creating-a-vplc.md              # Add Device wizard: name, runtime version, NICs"
exploration/DOCUMENTATION-PLAN.md,106,60,orchestrator,X-HIST,R00,stays,"│   │   ├── usage.md                        # ACU credits, orchestrator/device/project quotas"
exploration/DOCUMENTATION-PLAN.md,106,73,device,X-HIST,R00,stays,"│   ├── usage.md                        # ACU credits, orchestrator/device/project quotas"
exploration/DOCUMENTATION-PLAN.md,112,47,Orchestrator,X-HIST,R00,stays,│   ├── plan-limits.md                      # Orchestrators/devices/projects per plan
exploration/DOCUMENTATION-PLAN.md,112,61,device,X-HIST,R00,stays,│   ├── plan-limits.md                      # Orchestrators/devices/projects per plan
exploration/DOCUMENTATION-PLAN.md,117,66,orchestrator,X-HIST,R00,stays,"│   ├── glossary.md                         # Reorient: project, orchestrator, vPLC, slug, ACU, board"
exploration/DOCUMENTATION-PLAN.md,123,9,orchestrator,X-HIST,R00,stays,│   ├── orchestrator-not-connecting.md
exploration/DOCUMENTATION-PLAN.md,137,209,device,X-HIST,R00,stays,"LC dev, IEC 61131-3 in the cloud, vPLC vs traditional PLC, Linux edge device requirement for running vPLCs, and ""you can read/post on the forum an"
exploration/DOCUMENTATION-PLAN.md,152,32,orchestrator,X-HIST,R00,stays,"- `/{slug}/projects`, `/{slug}/orchestrators`, etc. — same routes, scoped to the slug"
exploration/DOCUMENTATION-PLAN.md,163,174,device,X-HIST,R00,stays,"PRs, a file tree with `programs/`, `functions/`, `function-blocks/`, `devices/`, and a `project.json`. The ""Open in editor"" button launches the Op"
exploration/DOCUMENTATION-PLAN.md,185,15,orchestrator,X-HIST,R00,stays,### `platform/orchestrators/` and `platform/vplcs/`
exploration/DOCUMENTATION-PLAN.md,187,60,orchestrator,X-HIST,R00,stays,"Already partially documented in current `platform-features/orchestrator-management/`, but the existing copy describes flags and Docker intern"
exploration/DOCUMENTATION-PLAN.md,189,6,orchestrator,X-HIST,R00,stays,- **`orchestrators/overview.md`** — One orchestrator = one Linux edge device running th
exploration/DOCUMENTATION-PLAN.md,189,41,orchestrator,X-HIST,R00,stays,- **`orchestrators/overview.md`** — One orchestrator = one Linux edge device running the `orchestrator-agent` daemon (a Py
exploration/DOCUMENTATION-PLAN.md,189,71,device,X-HIST,R00,stays,- **`orchestrators/overview.md`** — One orchestrator = one Linux edge device running the `orchestrator-agent` daemon (a Python+Docker container).
exploration/DOCUMENTATION-PLAN.md,189,91,orchestrator,X-HIST,R00,stays,verview.md`** — One orchestrator = one Linux edge device running the `orchestrator-agent` daemon (a Python+Docker container). It maintains a persistent
exploration/DOCUMENTATION-PLAN.md,189,241,orchestrator,X-HIST,R00,stays,t mTLS WebSocket to the cloud and hosts vPLC containers. Screenshot: `orchestrators/01-orchestrators-list.png`.
exploration/DOCUMENTATION-PLAN.md,189,258,orchestrator,X-HIST,R00,stays,to the cloud and hosts vPLC containers. Screenshot: `orchestrators/01-orchestrators-list.png`.
exploration/DOCUMENTATION-PLAN.md,191,48,Orchestrator,X-HIST,R00,stays,- **`installing-the-agent.md`** — From the New Orchestrator wizard: enter name → run `curl https://getedge.me | bash` on a Linux
exploration/DOCUMENTATION-PLAN.md,191,160,Orchestrator,X-HIST,R00,stays,l https://getedge.me | bash` on a Linux machine → paste the generated Orchestrator ID back into the wizard (expires in 5 min). Quote `orchestrator-agent
exploration/DOCUMENTATION-PLAN.md,191,224,orchestrator,X-HIST,R00,stays,rated Orchestrator ID back into the wizard (expires in 5 min). Quote `orchestrator-agent/README.md` for what the agent does. *Don't* document the agent'
exploration/DOCUMENTATION-PLAN.md,193,6,orchestrator,X-HIST,R00,stays,"- **`orchestrators-list.md`** — Card layout: name, status badge (Inactive/Active), thre"
exploration/DOCUMENTATION-PLAN.md,193,137,device,X-HIST,R00,stays,"nactive/Active), three-dot menu, CPU/MEMORY/UPTIME row, expandable ""N devices"" section. ""+ New Orchestrator"" tile. Screenshots: `orchestrators/01`"
exploration/DOCUMENTATION-PLAN.md,193,162,Orchestrator,X-HIST,R00,stays,"t menu, CPU/MEMORY/UPTIME row, expandable ""N devices"" section. ""+ New Orchestrator"" tile. Screenshots: `orchestrators/01`, `02-orchestrators-devices-exp"
exploration/DOCUMENTATION-PLAN.md,193,196,orchestrator,X-HIST,R00,stays,"andable ""N devices"" section. ""+ New Orchestrator"" tile. Screenshots: `orchestrators/01`, `02-orchestrators-devices-expanded.png`, `05-orchestrator-plan-"
exploration/DOCUMENTATION-PLAN.md,193,219,orchestrator,X-HIST,R00,stays,"tion. ""+ New Orchestrator"" tile. Screenshots: `orchestrators/01`, `02-orchestrators-devices-expanded.png`, `05-orchestrator-plan-limit.png` (the plan li"
exploration/DOCUMENTATION-PLAN.md,193,233,device,X-HIST,R00,stays,"rchestrator"" tile. Screenshots: `orchestrators/01`, `02-orchestrators-devices-expanded.png`, `05-orchestrator-plan-limit.png` (the plan limit moda"
exploration/DOCUMENTATION-PLAN.md,193,260,orchestrator,X-HIST,R00,stays,"ots: `orchestrators/01`, `02-orchestrators-devices-expanded.png`, `05-orchestrator-plan-limit.png` (the plan limit modal)."
exploration/DOCUMENTATION-PLAN.md,195,6,orchestrator,X-HIST,R00,stays,- **`orchestrator-detail.md`** — Two tabs: **Devices** (default — grid of vPLC cards wi
exploration/DOCUMENTATION-PLAN.md,195,46,Device,X-HIST,R00,stays,"- **`orchestrator-detail.md`** — Two tabs: **Devices** (default — grid of vPLC cards with status, uptime, project) and **"
exploration/DOCUMENTATION-PLAN.md,195,122,Orchestrator,X-HIST,R00,stays,"s** (default — grid of vPLC cards with status, uptime, project) and **Orchestrator** (OS, CPU cores, memory, disk, network, version stats; CPU Usage and"
exploration/DOCUMENTATION-PLAN.md,195,258,orchestrator,X-HIST,R00,stays,"s; CPU Usage and Memory Usage charts with 1h selector). Screenshots: `orchestrators/03-orchestrator-detail-devices.png`, `04-orchestrator-info-tab.png`."
exploration/DOCUMENTATION-PLAN.md,195,275,orchestrator,X-HIST,R00,stays,"Memory Usage charts with 1h selector). Screenshots: `orchestrators/03-orchestrator-detail-devices.png`, `04-orchestrator-info-tab.png`."
exploration/DOCUMENTATION-PLAN.md,195,295,device,X-HIST,R00,stays,"with 1h selector). Screenshots: `orchestrators/03-orchestrator-detail-devices.png`, `04-orchestrator-info-tab.png`."
exploration/DOCUMENTATION-PLAN.md,195,313,orchestrator,X-HIST,R00,stays,"Screenshots: `orchestrators/03-orchestrator-detail-devices.png`, `04-orchestrator-info-tab.png`."
exploration/DOCUMENTATION-PLAN.md,197,50,device,X-HIST,R00,stays,"- **`vplcs/creating-a-vplc.md`** — From source (`devices/create.tsx`): name (required), runtime version (selectable from list"
exploration/DOCUMENTATION-PLAN.md,197,320,Device,X-HIST,R00,stays,"y/DNS, mac auto/manual). Serial ports are configurable too (`useSerialDevices`, `AvailableSerialDevice`). **Need new screenshots** of the Add Devi"
exploration/DOCUMENTATION-PLAN.md,197,346,Device,X-HIST,R00,stays,"erial ports are configurable too (`useSerialDevices`, `AvailableSerialDevice`). **Need new screenshots** of the Add Device wizard — couldn't open"
exploration/DOCUMENTATION-PLAN.md,197,392,Device,X-HIST,R00,stays,"vices`, `AvailableSerialDevice`). **Need new screenshots** of the Add Device wizard — couldn't open it on staging (2/2 plan limit reached, screens"
exploration/DOCUMENTATION-PLAN.md,197,487,device,X-HIST,R00,stays,"open it on staging (2/2 plan limit reached, screenshot: `vplcs/02-new-device-plan-limit.png`). Tell the user to delete a device first if at limit."
exploration/DOCUMENTATION-PLAN.md,197,538,device,X-HIST,R00,stays,hot: `vplcs/02-new-device-plan-limit.png`). Tell the user to delete a device first if at limit.
exploration/DOCUMENTATION-PLAN.md,199,41,device,X-HIST,R00,stays,"- **`vplcs/vplc-detail.md`** — `/{slug}/devices/{id}?orchestratorId={oid}`. Shows UPTIME, RESTARTS, INTERNAL IP, NET"
exploration/DOCUMENTATION-PLAN.md,199,54,orchestrator,X-HIST,R00,stays,"- **`vplcs/vplc-detail.md`** — `/{slug}/devices/{id}?orchestratorId={oid}`. Shows UPTIME, RESTARTS, INTERNAL IP, NETWORK MODE, GATEWAY,"
exploration/DOCUMENTATION-PLAN.md,199,219,device,X-HIST,R00,stays,"MASK, CREATED, plus Network Interfaces section. Screenshot: `vplcs/01-device-detail-stopped.png`."
exploration/DOCUMENTATION-PLAN.md,201,229,orchestrator,X-HIST,R00,stays,as if it were a standalone PLC with its own IP and MAC. This is from `orchestrator-agent/README.md` and is the differentiator from regular Docker networ
exploration/DOCUMENTATION-PLAN.md,305,204,Orchestrator,X-HIST,R00,stays,"REDITS"" (never expire). How-it-works explainer. Below: Usage bars for Orchestrators / Devices / Private projects (color goes red at limit). Screenshot:"
exploration/DOCUMENTATION-PLAN.md,305,220,Device,X-HIST,R00,stays,xpire). How-it-works explainer. Below: Usage bars for Orchestrators / Devices / Private projects (color goes red at limit). Screenshot: `settings/
exploration/DOCUMENTATION-PLAN.md,318,39,device,X-HIST,R00,stays,"| Community | Free | — | 1 orch · 2 devices · 0 private projects | IEC 61131-3 editor, PLC simulator, version co"
exploration/DOCUMENTATION-PLAN.md,319,53,device,X-HIST,R00,stays,"| Education | $7.50/seat/mo | 1,125 | 1 orch · 10 devices/seat | Private projects, .edu invites, Full AI Engineer |"
exploration/DOCUMENTATION-PLAN.md,320,59,device,X-HIST,R00,stays,"| Pro (recommended) | $40.83/mo | 6,125 | 20 orch · 100 devices | Private projects, Full AI Engineer, 14-day trial |"
exploration/DOCUMENTATION-PLAN.md,321,51,device,X-HIST,R00,stays,"| Teams | $82.50/seat/mo | 12,375 | 5 orch · 20 devices/seat | Private + Orgs + invites + Full AI + 14-day trial |"
exploration/DOCUMENTATION-PLAN.md,326,143,orchestrator,X-HIST,R00,stays,"your plan limit"" modal with Upgrade plan / Cancel buttons). Show both orchestrator and device limit modals. Screenshots: `orchestrators/05-orchestrator-"
exploration/DOCUMENTATION-PLAN.md,326,160,device,X-HIST,R00,stays,modal with Upgrade plan / Cancel buttons). Show both orchestrator and device limit modals. Screenshots: `orchestrators/05-orchestrator-plan-limit.
exploration/DOCUMENTATION-PLAN.md,326,195,orchestrator,X-HIST,R00,stays,"ttons). Show both orchestrator and device limit modals. Screenshots: `orchestrators/05-orchestrator-plan-limit.png`, `vplcs/02-new-device-plan-limit.png"
exploration/DOCUMENTATION-PLAN.md,326,212,orchestrator,X-HIST,R00,stays,"orchestrator and device limit modals. Screenshots: `orchestrators/05-orchestrator-plan-limit.png`, `vplcs/02-new-device-plan-limit.png`."
exploration/DOCUMENTATION-PLAN.md,326,256,device,X-HIST,R00,stays,"nshots: `orchestrators/05-orchestrator-plan-limit.png`, `vplcs/02-new-device-plan-limit.png`."
exploration/DOCUMENTATION-PLAN.md,338,96,orchestrator,X-HIST,R00,stays,"rame around UI vocabulary: *workspace, slug, project, branch, commit, orchestrator, agent, vPLC, device, NIC, MACVLAN, ACU, organization, board, thread*"
exploration/DOCUMENTATION-PLAN.md,338,123,device,X-HIST,R00,stays,"*workspace, slug, project, branch, commit, orchestrator, agent, vPLC, device, NIC, MACVLAN, ACU, organization, board, thread*. Drop IEC-specific t"
exploration/DOCUMENTATION-PLAN.md,346,14,orchestrator,X-HIST,R00,stays,- `/{slug}/orchestrators`
exploration/DOCUMENTATION-PLAN.md,347,14,orchestrator,X-HIST,R00,stays,- `/{slug}/orchestrators/{orchestratorId}`
exploration/DOCUMENTATION-PLAN.md,347,29,orchestrator,X-HIST,R00,stays,- `/{slug}/orchestrators/{orchestratorId}`
exploration/DOCUMENTATION-PLAN.md,348,14,device,X-HIST,R00,stays,- `/{slug}/devices/{deviceId}?orchestratorId={oid}`
exploration/DOCUMENTATION-PLAN.md,348,23,device,X-HIST,R00,stays,- `/{slug}/devices/{deviceId}?orchestratorId={oid}`
exploration/DOCUMENTATION-PLAN.md,348,33,orchestrator,X-HIST,R00,stays,- `/{slug}/devices/{deviceId}?orchestratorId={oid}`
exploration/DOCUMENTATION-PLAN.md,354,213,orchestrator,X-HIST,R00,stays,"s to my org?"" ""Why is the Members tab grayed out?"" ""How do I reset my orchestrator ID?"" ""What happens if I delete my account but own an org?"""
exploration/DOCUMENTATION-PLAN.md,362,6,orchestrator,X-HIST,R00,stays,"- **`orchestrator-not-connecting.md`** — Inactive status, expired install ID (5 min), a"
exploration/DOCUMENTATION-PLAN.md,364,78,orchestrator,X-HIST,R00,stays,"lc-stuck-stopped.md`** — Status ""Stopped"", ""Container unknown"". Check orchestrator connectivity first, then runtime logs."
exploration/DOCUMENTATION-PLAN.md,377,10,Device,X-HIST,R00,stays,"2. **Add Device wizard** — blocked by 2/2 plan limit. Delete a device first, or do th"
exploration/DOCUMENTATION-PLAN.md,377,64,device,X-HIST,R00,stays,"2. **Add Device wizard** — blocked by 2/2 plan limit. Delete a device first, or do this on a paid test account."
exploration/DOCUMENTATION-PLAN.md,378,13,orchestrator,X-HIST,R00,stays,3. **Active orchestrator views** — the staging orchestrator is Inactive; need a screenshot of
exploration/DOCUMENTATION-PLAN.md,378,48,orchestrator,X-HIST,R00,stays,3. **Active orchestrator views** — the staging orchestrator is Inactive; need a screenshot of CPU/memory charts with actual data
exploration/DOCUMENTATION-PLAN.md,384,27,orchestrator,X-HIST,R00,stays,9. **Three-dot menus** on orchestrator card and vPLC card — show rename/delete options.
exploration/DOCUMENTATION-PLAN.md,398,155,device,X-HIST,R00,stays,"eping; the source has a clear API surface (we saw `/organizations`, `/devices`, etc.) but the existing docs may hallucinate endpoint shapes."
exploration/DOCUMENTATION-PLAN.md,420,16,orchestrator,X-HIST,R00,stays,"4. **`platform/orchestrators/{overview, installing-the-agent, orchestrators-list}.md` + `platform"
exploration/DOCUMENTATION-PLAN.md,420,63,orchestrator,X-HIST,R00,stays,"4. **`platform/orchestrators/{overview, installing-the-agent, orchestrators-list}.md` + `platform/vplcs/overview.md`** — bridges to the existing"
exploration/EDITOR-SOURCE-INVENTORY.md,3,217,orchestrator,X-HIST,R00,stays,cture and conventions documented in the editor's `CLAUDE.md`. The web/orchestrator side at `autonomy-edge` reuses the same store + port contracts.
exploration/EDITOR-SOURCE-INVENTORY.md,19,5,device,X-HIST,R00,stays,├── devices/
exploration/EDITOR-SOURCE-INVENTORY.md,21,42,device,X-HIST,R00,stays,│   └── pin-mapping.json      # Array of devicePinSchema entries
exploration/EDITOR-SOURCE-INVENTORY.md,44,11,Device,X-HIST,R00,stays,"remoteDevices?: PLCRemoteDevice[],"
exploration/EDITOR-SOURCE-INVENTORY.md,44,30,Device,X-HIST,R00,stays,"remoteDevices?: PLCRemoteDevice[],"
exploration/EDITOR-SOURCE-INVENTORY.md,48,49,Device,X-HIST,R00,stays,"deletedPous?, deletedServers?, deletedRemoteDevices?"
exploration/EDITOR-SOURCE-INVENTORY.md,53,119,device,X-HIST,R00,stays,"unction`, `function-block`, `program`, `data-type`, `server`, `remote-device`. Library projects only expose `function`, `function-block`, `data-ty"
exploration/EDITOR-SOURCE-INVENTORY.md,53,216,device,X-HIST,R00,stays,"nly expose `function`, `function-block`, `data-type`. Server / remote-device only enabled for Runtime v4 / Simulator targets."
exploration/EDITOR-SOURCE-INVENTORY.md,157,14,device,X-HIST,R00,stays,## 7. Remote devices
exploration/EDITOR-SOURCE-INVENTORY.md,172,95,Device,X-HIST,R00,stays,"ce from `runtime.getNetworkInterfaces`, Scan via `runtime.scanEthercatDevices` (5000ms default). Matches against local ESI repository."
exploration/EDITOR-SOURCE-INVENTORY.md,331,31,Orchestrator,X-HIST,R00,stays,## 20. Connecting to a vPLC / Orchestrators
exploration/EDITOR-SOURCE-INVENTORY.md,333,9,Device,X-HIST,R00,stays,Editor `Device Orchestrators` screen lists registered orchestrators (each expandable
exploration/EDITOR-SOURCE-INVENTORY.md,333,16,Orchestrator,X-HIST,R00,stays,Editor `Device Orchestrators` screen lists registered orchestrators (each expandable to its runti
exploration/EDITOR-SOURCE-INVENTORY.md,333,55,orchestrator,X-HIST,R00,stays,Editor `Device Orchestrators` screen lists registered orchestrators (each expandable to its runtimes/devices). Click device → WebRTC han
exploration/EDITOR-SOURCE-INVENTORY.md,333,102,device,X-HIST,R00,stays,creen lists registered orchestrators (each expandable to its runtimes/devices). Click device → WebRTC handshake or HTTP connection.
exploration/EDITOR-SOURCE-INVENTORY.md,333,118,device,X-HIST,R00,stays,stered orchestrators (each expandable to its runtimes/devices). Click device → WebRTC handshake or HTTP connection.
exploration/EDITOR-SOURCE-INVENTORY.md,460,59,device,X-HIST,R00,stays,"- **Zustand store, 19 slices.** User-visible: `project`, `device`, `editor`, `tabs`, `workspace`, `ladder`, `fbd`, `console`, `library"
getting-started/account-and-signup.md,38,49,orchestrator,O-ENTITY,R05,changes,"- A **personal workspace** that holds projects, orchestrators, and devices you own."
getting-started/account-and-signup.md,38,68,device,D-VPLC,H01,changes,"- A **personal workspace** that holds projects, orchestrators, and devices you own."
getting-started/account-and-signup.md,39,85,orchestrator,O-ENTITY,R05,changes,y plan** subscription. This is the free tier and is enough to run one orchestrator with two devices. See **[Pricing](../plans-and-billing/pricing)** for
getting-started/account-and-signup.md,39,107,device,D-VPLC,H01,changes,This is the free tier and is enough to run one orchestrator with two devices. See **[Pricing](../plans-and-billing/pricing)** for what each plan
getting-started/account-and-signup.md,50,140,orchestrator,O-ENTITY,R05,changes,"ccount/settings/account)**. Deletion is permanent: personal projects, orchestrators, and devices are removed; forum posts and direct messages stay visib"
getting-started/account-and-signup.md,50,159,device,D-VPLC,H01,changes,"ount)**. Deletion is permanent: personal projects, orchestrators, and devices are removed; forum posts and direct messages stay visible, credited"
getting-started/dashboard-tour.md,3,132,orchestrator,O-ENTITY,R05,changes,"**. It's the home base for everything else on the platform: projects, orchestrators, community activity, and the user menu all start here."
getting-started/dashboard-tour.md,7,107,orchestrator,O-ENTITY,R05,changes,"orkspace the layout stays the same, with the organization's projects, orchestrators, and members in place of your personal ones."
getting-started/dashboard-tour.md,24,5,Orchestrator,O-ENTITY,R05,changes,"- **Orchestrators** card. If you have one or more orchestrators set up, the first one"
getting-started/dashboard-tour.md,24,51,orchestrator,O-ENTITY,R05,changes,"- **Orchestrators** card. If you have one or more orchestrators set up, the first one is named here. The blue **Manage orchestrator*"
getting-started/dashboard-tour.md,24,120,orchestrator,O-ENTITY,R05,changes,"orchestrators set up, the first one is named here. The blue **Manage orchestrator** button takes you to the **[orchestrators list](../platform/orchestr"
getting-started/dashboard-tour.md,24,162,orchestrator,O-ENTITY,R05,changes,med here. The blue **Manage orchestrator** button takes you to the **[orchestrators list](../platform/orchestrators/orchestrators-list)**.
getting-started/dashboard-tour.md,24,194,orchestrator,O-PATH,R02,changes,estrator** button takes you to the **[orchestrators list](../platform/orchestrators/orchestrators-list)**.
getting-started/dashboard-tour.md,24,208,orchestrator,O-PATH,R02,changes,ton takes you to the **[orchestrators list](../platform/orchestrators/orchestrators-list)**.
getting-started/dashboard-tour.md,26,98,orchestrator,O-ENTITY,R05,changes,"ization workspace, this column shows that organization's projects and orchestrators instead of yours."
getting-started/dashboard-tour.md,69,205,orchestrator,O-ENTITY,R05,changes,"rganization's dashboard, with the same layout but the org's projects, orchestrators, and members in place of your personal ones. The header, user menu,"
getting-started/dashboard-tour.md,74,24,orchestrator,O-ENTITY,R05,changes,- **Install your first orchestrator** → **[Installing the agent](../platform/orchestrators/installing-the
getting-started/dashboard-tour.md,74,78,orchestrator,O-PATH,R02,changes,tall your first orchestrator** → **[Installing the agent](../platform/orchestrators/installing-the-agent)** or follow the end-to-end **[Quick Start](qui
getting-started/quick-start.md,11,112,device,D-PLAIN,H02,stays,"nsive hardware, proprietary software licenses, and physical access to devices. Autonomy Edge removes these barriers by providing:"
getting-started/quick-start.md,14,57,device,D-PLAIN,R14,stays,"- **Virtual PLCs**: Deploy automation logic to physical devices (PLCs, PACs, Industrial PCs, Servers) running in containerized runti"
getting-started/quick-start.md,15,54,device,D-HOST,H05,stays,- **Remote Management**: Deploy programs and monitor devices from anywhere with an internet connection (internet is only required
getting-started/quick-start.md,22,53,Orchestrator,O-AGENT,R03,changes,"![Autonomy Edge platform architecture: Web Browser, Orchestrator Agent, vPLC Instances, and Physical I/O stacked top to bottom](images"
getting-started/quick-start.md,24,99,device,D-VPLC,H01,changes,"The cloud-based web application where you manage projects, users, and devices. It includes the browser-based OpenPLC Editor IDE for writing automa"
getting-started/quick-start.md,26,3,Orchestrator,O-ENTITY,R05,changes,"**Orchestrator**: An agent that runs on an edge device (like a linux-based PLC, PAC,"
getting-started/quick-start.md,26,49,device,D-HOST,R15,stays,"**Orchestrator**: An agent that runs on an edge device (like a linux-based PLC, PAC, industrial PC, or on-prem server) and m"
getting-started/quick-start.md,28,175,device,D-REMOTE,R13,stays,"grams. Each vPLC runs independently and can communicate with physical devices through industrial protocols like Modbus, EtherCAT, or EtherNet/IP."
getting-started/quick-start.md,30,20,Device,D-PLAIN,R14,stays,"**Physical I/O and Devices**: The sensors, actuators, remote I/O modules, HMIs, and other indus"
getting-started/quick-start.md,50,43,orchestrator,O-AGENT,R03,changes,1. **Set up infrastructure**: Install the orchestrator agent on your device and provision a vPLC instance
getting-started/quick-start.md,50,70,device,D-HOST,R15,stays,1. **Set up infrastructure**: Install the orchestrator agent on your device and provision a vPLC instance
getting-started/quick-start.md,52,89,device,D-REMOTE,R13,stays,munication**: Set up Modbus TCP/IP to expose your outputs to external devices
getting-started/quick-start.md,59,11,device,D-HOST,R15,stays,"- **Linux device**: Any Linux-based device where you have SSH or terminal access (PLC,"
